DBCODE,ENTITY,WATERSHED,PLOTID,YEAR,PLOT,MICROPLOT,STEMTAG,CLUMPTAG,OLDTAG,OLDCLUMP,NEARTAG,TREE_SPP,MEASPNT,STEMCOUNT,STATUS,VIGOR,CLPSTEMS,BASDIAM,DBH,COMMENTS
TP041,3,WS10,"WS100001",1985,1,U05,NONE,8302,,,,CACH,B,4,1,9,,0.2,,""
TP041,3,WS10,"WS100001",1985,1,U06,34N,-1,,,,PSME,B,1,1,9,,4.0,,""
TP041,3,WS10,"WS100001",1985,1,U06,8303,-1,,,,PSME,B,1,1,9,,3.0,,""
TP041,3,WS10,"WS100001",1985,1,U09,4242,-1,,,,CACH,B,1,1,9,,0.5,,""
TP041,3,WS10,"WS100001",1985,1,U12,9539,-1,,,,CONU,B,1,1,9,,4.0,,""
TP041,3,WS10,"WS100001",1989,1,L02,2101,2101,,,,CACH,B,1,1,9,,2.1,,""
TP041,3,WS10,"WS100001",1989,1,L02,8305,8305,,,,CACH,B,1,1,9,,3.3,,""
TP041,3,WS10,"WS100001",1989,1,L02,NONE,2101,,,,CACH,B,1,1,9,,0.7,,""
TP041,3,WS10,"WS100001",1989,1,L02,NONE,8305,,,,CACH,B,1,1,9,,2.2,,""
TP041,3,WS10,"WS100001",1989,1,L02,NONE,8305,,,,CACH,B,2,1,9,,2.5,,""
TP041,3,WS10,"WS100001",1989,1,L02,NONE,8305,,,,CACH,B,3,1,9,,0.4,,""
TP041,3,WS10,"WS100001",1989,1,L04,2102,7796,8306,2102,,CACH,B,1,1,9,,2.5,,"OLD TAG 8306"
TP041,3,WS10,"WS100001",1989,1,L04,NONE,7796,,2102,,CACH,B,1,1,9,,0.8,,""
TP041,3,WS10,"WS100001",1989,1,L04,NONE,7796,,2102,,CACH,B,2,1,9,,0.9,,""
TP041,3,WS10,"WS100001",1989,1,L04,NONE,7796,,2102,,CACH,B,3,1,9,,0.5,,""
TP041,3,WS10,"WS100001",1989,1,L04,NONE,7796,,2102,,CACH,B,4,1,9,,0.4,,""
TP041,3,WS10,"WS100001",1989,1,L04,NONE,7796,,2102,,CACH,B,5,1,9,,0.4,,""
TP041,3,WS10,"WS100001",1989,1,L04,NONE,7796,,2102,,CACH,B,6,1,9,,1.0,,""
TP041,3,WS10,"WS100001",1989,1,L04,NONE,7796,,2102,,CACH,B,7,1,9,,4.0,,""
TP041,3,WS10,"WS100001",1989,1,L08,4229,-1,,,,CACH,B,1,1,9,,0.5,,"OLD CLUMP #8307"
TP041,3,WS10,"WS100001",1989,1,L08,4483,-1,,,,CACH,B,1,9,9,,,,"MISSING"
TP041,3,WS10,"WS100001",1989,1,L08,4500,4500,,,,CACH,B,1,9,9,,,,"TAG IN GROUND, NO OLD TAG ASSOC. W/STEMS"
TP041,3,WS10,"WS100001",1989,1,L08,5601,-1,,,,CACH,B,1,1,9,,1.0,,""
TP041,3,WS10,"WS100001",1989,1,L08,5602,-1,,,,CACH,B,1,1,9,,1.0,,""
TP041,3,WS10,"WS100001",1989,1,L08,5603,-1,,,,CACH,B,1,9,9,,,,"MISSING"
TP041,3,WS10,"WS100001",1989,1,L08,5604,5604,,,,CACH,B,1,1,9,,1.2,,""
TP041,3,WS10,"WS100001",1989,1,L08,9541,9541,,,,CACH,B,1,1,9,,1.9,,""
TP041,3,WS10,"WS100001",1989,1,L08,9542,-1,,,,CACH,B,1,1,9,,1.5,,"CHECKED BASAL DIAMETER"
TP041,3,WS10,"WS100001",1989,1,L08,9543,9543,,,,CACH,B,1,1,9,,1.3,,""
TP041,3,WS10,"WS100001",1989,1,L08,9544,9544,,,,CACH,B,1,1,9,,1.3,,""
TP041,3,WS10,"WS100001",1989,1,L08,9545,9545,,,,CACH,B,1,1,9,,1.5,,"CHECKED BASAL DIAMETER"
TP041,3,WS10,"WS100001",1989,1,L08,9546,-1,,,,CACH,B,1,1,9,,0.9,,""
TP041,3,WS10,"WS100001",1989,1,L08,9548,-1,,,,CACH,B,1,1,9,,1.3,,"CHECKED BASAL DIAMETER"
TP041,3,WS10,"WS100001",1989,1,L08,9550,-1,,,,CACH,B,1,1,9,,2.6,,"OLD CLUMP 8307"
TP041,3,WS10,"WS100001",1989,1,L08,9553,-1,,,,CACH,B,1,6,9,,0.5,,"DEAD (CAUSE?)"
TP041,3,WS10,"WS100001",1989,1,L08,NONE,5604,,,,CACH,B,1,1,9,,0.9,,""
TP041,3,WS10,"WS100001",1989,1,L08,NONE,5604,,,,CACH,B,2,1,9,,0.8,,""
TP041,3,WS10,"WS100001",1989,1,L08,NONE,9541,,,,CACH,B,1,1,9,,0.7,,""
TP041,3,WS10,"WS100001",1989,1,L08,NONE,9541,,,,CACH,B,2,1,9,,0.4,,""
TP041,3,WS10,"WS100001",1989,1,L08,NONE,9542,,,,CACH,B,1,1,9,,0.7,,""
TP041,3,WS10,"WS100001",1989,1,L08,NONE,9542,,,,CACH,B,2,1,9,,0.6,,""
TP041,3,WS10,"WS100001",1989,1,L08,NONE,9543,,,,CACH,B,1,1,9,,1.0,,""
TP041,3,WS10,"WS100001",1989,1,L08,NONE,9543,,,,CACH,B,2,1,9,,0.9,,""
TP041,3,WS10,"WS100001",1989,1,L08,NONE,9543,,,,CACH,B,3,1,9,,0.5,,""
TP041,3,WS10,"WS100001",1989,1,L08,NONE,9544,,,,CACH,B,1,1,9,,0.9,,""
TP041,3,WS10,"WS100001",1989,1,L09,2103,-1,,,,CACH,B,1,1,9,,0.9,,""
TP041,3,WS10,"WS100001",1989,1,M,3403,5699,,,,CACH,H,1,1,9,,,6.2,""
TP041,3,WS10,"WS100001",1989,1,M,3404,5699,,,,CACH,H,1,1,9,,,5.2,""
TP041,3,WS10,"WS100001",1989,1,M,3405,5668,,,,CACH,H,1,1,9,,,5.6,""
TP041,3,WS10,"WS100001",1989,1,M,5605,5605,,,,CONU,B,1,1,9,,5.0,,""
TP041,3,WS10,"WS100001",1989,1,M,5606,5606,,,,CACH,B,1,1,9,,8.1,,""
TP041,3,WS10,"WS100001",1989,1,M,5607,-1,,,,CONU,B,1,1,9,,2.2,,""
TP041,3,WS10,"WS100001",1989,1,M,5608,-1,,,,CACH,B,1,1,9,,3.5,,""
TP041,3,WS10,"WS100001",1989,1,M,5667,5667,,,,CACH,B,1,1,9,,5.4,,""
TP041,3,WS10,"WS100001",1989,1,M,5668,5668,,,,CACH,H,1,1,9,,,6.2,""
TP041,3,WS10,"WS100001",1989,1,M,5669,5669,,,,CACH,H,1,1,9,,,4.3,""
TP041,3,WS10,"WS100001",1989,1,M,5670,5670,,,,CACH,B,1,1,9,,4.0,,"'98, INTERPOLATED BASED ON 1985 AND 1993 DATA"
TP041,3,WS10,"WS100001",1989,1,M,5699,5699,,,,CACH,H,1,1,9,,,6.8,""
TP041,3,WS10,"WS100001",1989,1,M,6945,6945,,,,CACH,B,1,1,9,,2.5,,""
TP041,3,WS10,"WS100001",1989,1,M,8283,-1,32,,,PSME,B,1,1,9,,6.4,,""
TP041,3,WS10,"WS100001",1989,1,M,9556,9556,,,,CACH,H,1,1,9,,,7.8,"NAILED NECK HIGH"
TP041,3,WS10,"WS100001",1989,1,M,NONE,5605,,,,CONU,0,1,1,9,18,,,""
TP041,3,WS10,"WS100001",1989,1,M,NONE,5606,,,,CACH,0,1,1,9,9,,,""
TP041,3,WS10,"WS100001",1989,1,M,NONE,5606,,,,CACH,3,1,1,9,4,,,""
TP041,3,WS10,"WS100001",1989,1,M,NONE,5607,,,,CONU,0,1,1,9,1,,,""
TP041,3,WS10,"WS100001",1989,1,M,NONE,5667,,,,CACH,0,1,1,9,3,,,""
TP041,3,WS10,"WS100001",1989,1,M,NONE,5668,,,,CACH,0,1,1,9,6,,,""
TP041,3,WS10,"WS100001",1989,1,M,NONE,5668,,,,CACH,3,1,1,9,4,,,""
TP041,3,WS10,"WS100001",1989,1,M,NONE,5669,,,,CACH,0,1,1,9,2,,,""
TP041,3,WS10,"WS100001",1989,1,M,NONE,5669,,,,CACH,3,1,1,9,1,,,""
TP041,3,WS10,"WS100001",1989,1,M,NONE,5670,,,,CACH,0,1,1,9,3,,,"'98, INTERPOLATED BASED ON 1985 AND 1993 DATA"
TP041,3,WS10,"WS100001",1989,1,M,NONE,5699,,,,CACH,0,1,1,9,5,,,""
TP041,3,WS10,"WS100001",1989,1,M,NONE,5699,,,,CACH,3,1,1,9,2,,,""
TP041,3,WS10,"WS100001",1989,1,M,NONE,6945,,,,CACH,0,1,1,9,5,,,""
TP041,3,WS10,"WS100001",1989,1,M,NONE,9556,,,,CACH,0,1,1,9,1,,,""
TP041,3,WS10,"WS100001",1989,1,M,NONE,9556,,,,CACH,3,1,1,9,3,,,""
TP041,3,WS10,"WS100001",1989,1,U01,5700,-1,,,,THPL,B,1,1,9,,7.5,,"VIGOR = 2"
TP041,3,WS10,"WS100001",1989,1,U04,8301,8281,,8301,,CACH,B,1,1,9,,1.0,,""
TP041,3,WS10,"WS100001",1989,1,U04,NONE,8281,,8301,,CACH,B,1,1,9,,1.2,,""
TP041,3,WS10,"WS100001",1989,1,U04,NONE,8281,,8301,,CACH,B,2,1,9,,0.9,,""
TP041,3,WS10,"WS100001",1989,1,U05,8302,8302,,,,CACH,B,1,1,9,,1.2,,""
TP041,3,WS10,"WS100001",1989,1,U05,NONE,8302,,,,CACH,B,1,1,9,,0.9,,""
TP041,3,WS10,"WS100001",1989,1,U05,NONE,8302,,,,CACH,B,2,1,9,,0.8,,""
TP041,3,WS10,"WS100001",1989,1,U05,NONE,8302,,,,CACH,B,3,1,9,,0.6,,""
TP041,3,WS10,"WS100001",1989,1,U06,3402,-1,,,8303,PSME,B,1,1,9,,1.5,,""
TP041,3,WS10,"WS100001",1989,1,U06,34N,-1,,,,PSME,H,1,1,9,,7.8,5.3,""
TP041,3,WS10,"WS100001",1989,1,U06,8303,-1,,,,PSME,H,1,1,9,,7.1,3.8,""
TP041,3,WS10,"WS100001",1989,1,U09,4242,-1,,,,CACH,B,1,1,9,,0.6,,""
TP041,3,WS10,"WS100001",1989,1,U12,9539,-1,,,,CONU,B,1,1,9,,6.2,,""
TP041,3,WS10,"WS100001",1993,1,L02,2101,2101,,,,CACH,B,1,1,1,,2.6,,""
TP041,3,WS10,"WS100001",1993,1,L02,8305,8305,,,,CACH,B,1,1,1,,4.1,,""
TP041,3,WS10,"WS100001",1993,1,L02,NONE,2101,,,,CACH,B,1,1,9,,0.4,,""
TP041,3,WS10,"WS100001",1993,1,L02,NONE,2101,,,,CACH,B,2,1,9,,0.2,,""
TP041,3,WS10,"WS100001",1993,1,L02,NONE,2101,,,,CACH,B,3,1,9,,0.3,,""
TP041,3,WS10,"WS100001",1993,1,L02,NONE,2101,,,,CACH,B,4,1,9,,0.3,,""
TP041,3,WS10,"WS100001",1993,1,L02,NONE,2101,,,,CACH,B,5,1,9,,0.8,,""
TP041,3,WS10,"WS100001",1993,1,L02,NONE,2101,,,,CACH,B,6,1,9,,1.7,,""
TP041,3,WS10,"WS100001",1993,1,L02,NONE,8305,,,,CACH,B,1,1,9,,1.3,,""
TP041,3,WS10,"WS100001",1993,1,L02,NONE,8305,,,,CACH,B,2,1,9,,0.7,,""
TP041,3,WS10,"WS100001",1993,1,L04,2102,7796,8306,2102,,CACH,B,1,1,1,,2.2,,""
TP041,3,WS10,"WS100001",1993,1,L04,NONE,7796,,2102,,CACH,B,1,1,9,,1.7,,""
TP041,3,WS10,"WS100001",1993,1,L04,NONE,7796,,2102,,CACH,B,2,1,9,,0.7,,""
TP041,3,WS10,"WS100001",1993,1,L04,NONE,7796,,2102,,CACH,B,3,1,9,,0.8,,""
TP041,3,WS10,"WS100001",1993,1,L04,NONE,7796,,2102,,CACH,B,4,1,9,,0.3,,""
TP041,3,WS10,"WS100001",1993,1,L04,NONE,7796,,2102,,CACH,B,5,1,9,,0.9,,""
TP041,3,WS10,"WS100001",1993,1,L07,1223,-1,,,,PSME,B,1,2,1,,2.4,,""
TP041,3,WS10,"WS100001",1993,1,L08,1225,-1,,,,CACH,B,1,2,1,,0.6,,"ASSUMED PSME, SPECIES LEFT BLANK"
TP041,3,WS10,"WS100001",1993,1,L08,4229,-1,,,,CACH,B,1,6,9,,,,"2004, missing in 1993 and 1998, assumed dead in 1993"
TP041,3,WS10,"WS100001",1993,1,L08,4483,-1,,,,CACH,B,1,6,9,,,,"2004, missing in 1993 and 1998, assumed dead in 1993"
TP041,3,WS10,"WS100001",1993,1,L08,4500,-1,,,,CACH,B,1,1,2,,0.3,,""
TP041,3,WS10,"WS100001",1993,1,L08,5601,-1,,,,CACH,B,1,6,9,,,,"2004, missing in 1993 and 1998, assumed dead in 1993"
TP041,3,WS10,"WS100001",1993,1,L08,5602,-1,,,,CACH,B,1,6,9,,,,"2004, missing in 1993 and 1998, assumed dead in 1993"
TP041,3,WS10,"WS100001",1993,1,L08,5603,-1,,,,CACH,B,1,6,9,,,,"2004, missing in 1993 and 1998, assumed dead in 1993"
TP041,3,WS10,"WS100001",1993,1,L08,5604,5604,,,,CACH,B,1,6,9,,1.0,,""
TP041,3,WS10,"WS100001",1993,1,L08,9541,9541,,,,CACH,B,1,6,9,,,,"2004, missing in 1993 and 1998, assumed dead in 1993"
TP041,3,WS10,"WS100001",1993,1,L08,9542,9542,,,,CACH,B,1,6,9,,1.5,,""
TP041,3,WS10,"WS100001",1993,1,L08,9543,9543,,,,CACH,B,1,6,9,,,,""
TP041,3,WS10,"WS100001",1993,1,L08,9544,9544,,,,CACH,B,1,6,9,,1.3,,"'98, FOR SOME REASON LISTED 2X ON FIELD FORM IN 1993, DELETED ONE ENTRY (I.E., STATUS = 9)"
TP041,3,WS10,"WS100001",1993,1,L08,9545,9545,,,,CACH,B,1,6,9,,,,"2004, missing in 1993 and 1998, assumed dead in 1993"
TP041,3,WS10,"WS100001",1993,1,L08,9546,-1,,,,CACH,B,1,6,9,,,,"2004, missing in 1993 and 1998, assumed dead in 1993"
TP041,3,WS10,"WS100001",1993,1,L08,9548,-1,,,,CACH,B,1,1,3,,1.3,,""
TP041,3,WS10,"WS100001",1993,1,L08,9550,9550,,,,CACH,B,1,1,1,,3.4,,"STATUS ORIG. LISTED AS"
TP041,3,WS10,"WS100001",1993,1,L08,NONE,5604,,,,CACH,B,1,6,9,,,,"'98, NOT FOUND, PRESUMED DEAD"
TP041,3,WS10,"WS100001",1993,1,L08,NONE,9541,,,,CACH,B,1,6,9,,,,"'98, NOT FOUND, PRESUMED DEAD"
TP041,3,WS10,"WS100001",1993,1,L08,NONE,9542,,,,CACH,B,1,6,9,,,,"2004, missing in 1993 and 1998, assumed dead in 1993"
TP041,3,WS10,"WS100001",1993,1,L08,NONE,9542,,,,CACH,B,2,6,9,,,,""
TP041,3,WS10,"WS100001",1993,1,L08,NONE,9543,,,,CACH,B,1,6,9,,,,""
TP041,3,WS10,"WS100001",1993,1,L08,NONE,9544,,,,CACH,B,1,6,9,0,,,""
TP041,3,WS10,"WS100001",1993,1,L09,2103,-1,,,,CACH,B,1,1,1,,0.9,,""
TP041,3,WS10,"WS100001",1993,1,M,1217,5668,,,,CACH,H,1,2,1,,,5.5,"WAS CLUMP 3 STEM"
TP041,3,WS10,"WS100001",1993,1,M,1219,5606,,,5606,CACH,H,1,2,1,,,6.8,""
TP041,3,WS10,"WS100001",1993,1,M,1221,5668,,,,CACH,H,1,2,1,,,5.3,"WAS CLUMP 3 STEM"
TP041,3,WS10,"WS100001",1993,1,M,1222,5606,,,,CACH,H,1,2,1,,,7.8,"USED TO BE CLUMP 3 STEM"
TP041,3,WS10,"WS100001",1993,1,M,1233,5668,,,,CACH,H,1,2,1,,,5.7,"WAS CLUMP 3 STEM"
TP041,3,WS10,"WS100001",1993,1,M,1247,5606,,,,CACH,H,1,2,1,,,5.9,"USED TO BE CLUMP 3 STEM"
TP041,3,WS10,"WS100001",1993,1,M,3403,5699,,,,CACH,H,1,1,1,,,6.9,""
TP041,3,WS10,"WS100001",1993,1,M,3404,5699,,,,CACH,H,1,1,1,,,5.8,""
TP041,3,WS10,"WS100001",1993,1,M,3405,5668,,,,CACH,H,1,1,1,,,7.3,""
TP041,3,WS10,"WS100001",1993,1,M,5606,5606,,,,CACH,B,1,1,1,,8.6,,""
TP041,3,WS10,"WS100001",1993,1,M,5607,5607,,,,CONU,B,1,6,9,,,,""
TP041,3,WS10,"WS100001",1993,1,M,5608,-1,,,,CACH,B,1,1,1,,4.2,,""
TP041,3,WS10,"WS100001",1993,1,M,5667,5667,,,,CACH,B,1,1,1,,6.2,,""
TP041,3,WS10,"WS100001",1993,1,M,5668,5668,,,,CACH,H,1,1,1,,,7.5,""
TP041,3,WS10,"WS100001",1993,1,M,5669,5669,,,,CACH,H,1,1,1,,,5.7,""
TP041,3,WS10,"WS100001",1993,1,M,5670,5670,,,,CACH,B,1,1,1,,4.9,,""
TP041,3,WS10,"WS100001",1993,1,M,5699,5699,,,,CACH,H,1,1,1,,,8.2,""
TP041,3,WS10,"WS100001",1993,1,M,6945,6945,,,,CACH,B,1,1,1,,5.1,,""
TP041,3,WS10,"WS100001",1993,1,M,7789,7789,5605,5605,,CONU,B,1,1,1,,5.7,,""
TP041,3,WS10,"WS100001",1993,1,M,8283,-1,32,,5668,PSME,B,1,1,1,,11.7,6.2,""
TP041,3,WS10,"WS100001",1993,1,M,9556,9556,,,,CACH,H,1,1,9,,,9.4,"2004, missing in 1993, found in 1998; interpolated DBH"
TP041,3,WS10,"WS100001",1993,1,M,NONE,5606,,,,CACH,0,1,1,9,9,,,""
TP041,3,WS10,"WS100001",1993,1,M,NONE,5606,,,,CACH,3,1,1,9,2,,,""
TP041,3,WS10,"WS100001",1993,1,M,NONE,5607,,,,CONU,0,1,6,9,0,,,""
TP041,3,WS10,"WS100001",1993,1,M,NONE,5667,,,,CACH,0,1,1,9,3,,,""
TP041,3,WS10,"WS100001",1993,1,M,NONE,5668,,,,CACH,0,1,1,9,20,,,""
TP041,3,WS10,"WS100001",1993,1,M,NONE,5668,,,,CACH,3,1,1,9,3,,,""
TP041,3,WS10,"WS100001",1993,1,M,NONE,5669,,,,CACH,0,1,1,9,6,,,""
TP041,3,WS10,"WS100001",1993,1,M,NONE,5669,,,,CACH,3,1,1,9,1,,,""
TP041,3,WS10,"WS100001",1993,1,M,NONE,5670,,,,CACH,0,1,1,9,5,,,""
TP041,3,WS10,"WS100001",1993,1,M,NONE,5699,,,,CACH,0,1,1,9,16,,,""
TP041,3,WS10,"WS100001",1993,1,M,NONE,5699,,,,CACH,3,1,1,9,6,,,""
TP041,3,WS10,"WS100001",1993,1,M,NONE,6945,,,,CACH,0,1,1,9,7,,,""
TP041,3,WS10,"WS100001",1993,1,M,NONE,7789,,5605,,CONU,0,1,1,9,15,,,""
TP041,3,WS10,"WS100001",1993,1,M,NONE,9550,,,,CACH,0,1,2,1,3,,,""
TP041,3,WS10,"WS100001",1993,1,M,NONE,9556,,,,CACH,0,1,6,9,,,,""
TP041,3,WS10,"WS100001",1993,1,M,NONE,9556,,,,CACH,3,1,9,9,,,,""
TP041,3,WS10,"WS100001",1993,1,U01,5700,-1,,,,THPL,B,1,1,1,,9.1,,""
TP041,3,WS10,"WS100001",1993,1,U03,NONE,-1,,,,PSME,B,1,2,9,,0.1,,""
TP041,3,WS10,"WS100001",1993,1,U04,8301,8281,,8301,,CACH,B,1,1,9,,0.9,,""
TP041,3,WS10,"WS100001",1993,1,U04,NONE,8281,,8301,,CACH,B,1,2,9,,0.5,,""
TP041,3,WS10,"WS100001",1993,1,U04,NONE,8281,,8301,,CACH,B,2,1,9,,0.3,,""
TP041,3,WS10,"WS100001",1993,1,U04,NONE,8281,,8301,,CACH,B,3,1,9,,0.2,,""
TP041,3,WS10,"WS100001",1993,1,U04,NONE,8281,,8301,,CACH,B,4,1,9,,0.3,,""
TP041,3,WS10,"WS100001",1993,1,U04,NONE,8281,,8301,,CACH,B,5,1,9,,0.3,,""
TP041,3,WS10,"WS100001",1993,1,U04,NONE,8281,,8301,,CACH,B,6,1,9,,0.4,,""
TP041,3,WS10,"WS100001",1993,1,U04,NONE,8281,,8301,,CACH,B,7,1,9,,0.2,,""
TP041,3,WS10,"WS100001",1993,1,U04,NONE,8281,,8301,,CACH,B,8,1,9,,0.6,,""
TP041,3,WS10,"WS100001",1993,1,U04,NONE,8281,,8301,,CACH,B,9,1,9,,0.2,,""
TP041,3,WS10,"WS100001",1993,1,U04,NONE,8281,,8301,,CACH,B,10,1,9,,0.7,,""
TP041,3,WS10,"WS100001",1993,1,U04,NONE,8281,,8301,,CACH,B,11,1,9,,0.2,,""
TP041,3,WS10,"WS100001",1993,1,U04,NONE,8281,,8301,,CACH,B,12,1,9,,0.2,,""
TP041,3,WS10,"WS100001",1993,1,U04,NONE,8281,,8301,,CACH,B,13,1,9,,0.1,,""
TP041,3,WS10,"WS100001",1993,1,U04,NONE,8281,,8301,,CACH,B,14,2,9,,0.2,,""
TP041,3,WS10,"WS100001",1993,1,U04,NONE,8281,,8301,,CACH,B,15,2,9,,0.3,,""
TP041,3,WS10,"WS100001",1993,1,U05,8302,8282,,8302,,CACH,B,1,6,9,,1.3,,""
TP041,3,WS10,"WS100001",1993,1,U05,NONE,8282,,8302,,CACH,B,1,1,9,,0.6,,"STEM DIAM"
TP041,3,WS10,"WS100001",1993,1,U05,NONE,8282,,8302,,CACH,B,2,1,9,,0.9,,"98, NEED TO TAG ONE OF THESE CLUMP STEMS and assign new clump #; #8302 IS DEAD;"
TP041,3,WS10,"WS100001",1993,1,U05,NONE,8282,,8302,,CACH,B,3,1,9,,0.8,,"STEM DIAM"
TP041,3,WS10,"WS100001",1993,1,U06,3402,-1,,,8303,PSME,B,1,1,1,,2.0,,""
TP041,3,WS10,"WS100001",1993,1,U06,34N,-1,,,,PSME,H,1,1,1,,,9.0,""
TP041,3,WS10,"WS100001",1993,1,U06,7997,-1,,,,PSME,B,1,2,9,,0.8,,""
TP041,3,WS10,"WS100001",1993,1,U06,8303,-1,,,,PSME,H,1,1,1,,,7.7,""
TP041,3,WS10,"WS100001",1993,1,U07,NONE,-1,,,,PSME,B,1,2,9,,0.1,,""
TP041,3,WS10,"WS100001",1993,1,U07,NONE,-1,,,,PSME,B,2,2,9,,0.1,,""
TP041,3,WS10,"WS100001",1993,1,U09,4242,-1,,,,CACH,B,1,1,1,,0.8,,""
TP041,3,WS10,"WS100001",1993,1,U10,NONE,-1,,,,PSME,B,1,2,9,,0.1,,""
TP041,3,WS10,"WS100001",1993,1,U12,9539,-1,,,,CONU,B,1,1,1,,6.0,,""
TP041,3,WS10,"WS100001",1998,1,L02,2101,2101,,,,CACH,B,1,1,1,,2.9,,""
TP041,3,WS10,"WS100001",1998,1,L02,8305,8305,,,,CACH,B,1,1,1,,4.5,,""
TP041,3,WS10,"WS100001",1998,1,L02,NONE,2101,,,,CACH,B,1,1,9,,1.1,,""
TP041,3,WS10,"WS100001",1998,1,L02,NONE,2101,,,,CACH,B,2,1,9,,0.4,,""
TP041,3,WS10,"WS100001",1998,1,L02,NONE,8305,,,,CACH,B,1,1,9,,1.2,,""
TP041,3,WS10,"WS100001",1998,1,L04,2102,7796,8306,2102,,CACH,B,1,6,9,,,,"dead"
TP041,3,WS10,"WS100001",1998,1,L04,7795,-1,,,,RHPU,B,1,2,1,,0.3,,""
TP041,3,WS10,"WS100001",1998,1,L04,7796,7796,,2102,,CACH,B,1,2,1,,1.8,,"2004, assigned as new clump # with death of #2102"
TP041,3,WS10,"WS100001",1998,1,L04,NONE,7796,,2102,,CACH,B,1,1,9,,0.3,,"2004, #2102 dead in 1998, one of these stems needs a tag #, will result in new clump # as well"
TP041,3,WS10,"WS100001",1998,1,L04,NONE,7796,,2102,,CACH,B,2,1,9,,0.2,,""
TP041,3,WS10,"WS100001",1998,1,L04,NONE,7796,,2102,,CACH,B,3,1,9,,0.2,,""
TP041,3,WS10,"WS100001",1998,1,L04,NONE,7796,,2102,,CACH,B,4,1,9,,0.6,,""
TP041,3,WS10,"WS100001",1998,1,L04,NONE,7796,,2102,,CACH,B,5,1,9,,0.9,,""
TP041,3,WS10,"WS100001",1998,1,L04,NONE,7796,,2102,,CACH,B,6,1,9,,0.6,,""
TP041,3,WS10,"WS100001",1998,1,L04,NONE,7796,,2102,,CACH,B,7,1,9,,0.4,,""
TP041,3,WS10,"WS100001",1998,1,L04,NONE,7796,,2102,,CACH,B,8,1,9,,0.3,,""
TP041,3,WS10,"WS100001",1998,1,L04,NONE,7796,,2102,,CACH,B,9,1,9,,0.9,,"2004, assigned as new clump # with death of #2102"
TP041,3,WS10,"WS100001",1998,1,L07,1223,-1,,2102,,PSME,B,1,1,1,,4.8,,""
TP041,3,WS10,"WS100001",1998,1,L08,1225,-1,,,,CACH,B,1,1,1,,0.8,,"not PSME"
TP041,3,WS10,"WS100001",1998,1,L08,1592,1592,,,,CACH,B,1,2,1,,0.3,,""
TP041,3,WS10,"WS100001",1998,1,L08,4500,-1,,,,CACH,B,1,9,9,,,,"2004, not on 1998 field form, but should have been (was 0.3 dba in 1993)"
TP041,3,WS10,"WS100001",1998,1,L08,9548,-1,,,,CACH,B,1,9,9,,,,"missing in 1998"
TP041,3,WS10,"WS100001",1998,1,L08,9550,9550,,,,CACH,B,1,1,1,,3.4,,""
TP041,3,WS10,"WS100001",1998,1,L08,NONE,1592,,,,CACH,B,1,2,1,,0.2,,""
TP041,3,WS10,"WS100001",1998,1,L09,2103,-1,,,,CACH,B,1,6,9,,,,"dead"
TP041,3,WS10,"WS100001",1998,1,L11,1595,-1,,,,TABR,B,1,2,1,,0.1,,""
TP041,3,WS10,"WS100001",1998,1,L14,7794,7794,,,,CACH,B,1,2,1,,1.1,,""
TP041,3,WS10,"WS100001",1998,1,L14,NONE,7794,,,,CACH,B,1,2,1,,0.8,,""
TP041,3,WS10,"WS100001",1998,1,L14,NONE,7794,,,,CACH,B,2,2,1,,0.8,,""
TP041,3,WS10,"WS100001",1998,1,L14,NONE,7794,,,,CACH,B,3,2,1,,0.3,,""
TP041,3,WS10,"WS100001",1998,1,L14,NONE,7794,,,,CACH,B,4,2,1,,0.3,,""
TP041,3,WS10,"WS100001",1998,1,L14,NONE,7794,,,,CACH,B,5,2,1,,0.9,,""
TP041,3,WS10,"WS100001",1998,1,L14,NONE,7794,,,,CACH,B,6,2,1,,0.5,,""
TP041,3,WS10,"WS100001",1998,1,M,1217,5668,,,,CACH,H,1,1,1,,,6.9,""
TP041,3,WS10,"WS100001",1998,1,M,1219,5606,,,5606,CACH,H,1,1,1,,,7.1,""
TP041,3,WS10,"WS100001",1998,1,M,1221,5668,,,,CACH,H,1,1,1,,,6.4,""
TP041,3,WS10,"WS100001",1998,1,M,1222,5606,,,,CACH,H,1,1,1,,,8.9,""
TP041,3,WS10,"WS100001",1998,1,M,1233,5668,,,,CACH,H,1,1,1,,,6.8,""
TP041,3,WS10,"WS100001",1998,1,M,1247,5606,,,,CACH,H,1,1,9,,,7.3,""
TP041,3,WS10,"WS100001",1998,1,M,3403,5699,,,,CACH,H,1,1,1,,,8.6,""
TP041,3,WS10,"WS100001",1998,1,M,3404,5699,,,,CACH,H,1,1,1,,,6.3,""
TP041,3,WS10,"WS100001",1998,1,M,3405,5668,,,,CACH,H,1,1,1,,,8.8,""
TP041,3,WS10,"WS100001",1998,1,M,5606,5606,,,,CACH,B,1,1,9,,9.2,7.6,""
TP041,3,WS10,"WS100001",1998,1,M,5608,5608,,,,CACH,B,1,1,1,,3.8,,"double checked"
TP041,3,WS10,"WS100001",1998,1,M,5667,5667,,,,CACH,B,1,6,9,,,,"NOT FOUND IN 2004 AND 1998"
TP041,3,WS10,"WS100001",1998,1,M,5668,5668,,,,CACH,H,1,1,1,,,8.3,""
